age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;y
41;unemployed;married;university.degree;unknown;no;no;telephone;jun;tue;238;2;999;0;nonexistent;no
41;unemployed;married;professional.course;no;yes;no;cellular;may;mon;34;7;999;0;nonexistent;no
41;unemployed;divorced;university.degree;unknown;yes;no;cellular;aug;thu;229;1;999;0;nonexistent;no
41;unemployed;married;basic.4y;no;yes;no;cellular;nov;mon;59;1;999;0;nonexistent;no
41;unemployed;married;basic.9y;unknown;yes;no;telephone;apr;fri;246;1;999;1;failure;no
41;unemployed;single;high.school;no;no;no;cellular;jul;wed;197;1;999;0;nonexistent;no
41;unemployed;married;university.degree;unknown;no;no;telephone;may;mon;729;2;999;0;nonexistent;no
41;unemployed;divorced;high.school;no;no;no;telephone;jun;mon;163;4;999;0;nonexistent;no
41;unemployed;married;unknown;no;no;no;telephone;jun;fri;280;3;999;0;nonexistent;no
41;unemployed;divorced;university.degree;unknown;yes;no;cellular;aug;thu;122;1;999;0;nonexistent;no
65;unknown;married;unknown;no;yes;no;cellular;jun;thu;301;2;4;2;success;yes
63;unknown;married;professional.course;no;no;no;cellular;oct;thu;235;1;6;1;success;no
63;unknown;married;unknown;no;yes;no;cellular;sep;thu;268;1;999;1;failure;no
28;housemaid;married;basic.6y;unknown;no;no;telephone;may;fri;38;11;999;0;nonexistent;no
28;housemaid;single;basic.6y;no;no;no;cellular;jul;mon;94;1;999;0;nonexistent;no
33;admin.;single;high.school;no;yes;no;cellular;jul;tue;498;5;999;0;nonexistent;no
33;admin.;single;university.degree;no;yes;no;cellular;oct;fri;233;1;999;0;nonexistent;yes
33;admin.;married;university.degree;no;no;no;cellular;sep;mon;369;3;999;0;nonexistent;yes
33;admin.;married;high.school;no;no;no;telephone;may;wed;307;1;999;0;nonexistent;no
33;admin.;married;professional.course;no;no;no;telephone;jun;fri;110;4;999;0;nonexistent;no
33;admin.;single;high.school;no;yes;no;cellular;oct;mon;61;2;6;2;failure;no
33;admin.;single;university.degree;no;yes;no;cellular;apr;fri;382;2;999;0;nonexistent;no
33;admin.;single;university.degree;no;no;no;cellular;jul;mon;546;2;999;0;nonexistent;no
33;admin.;married;high.school;no;no;no;cellular;nov;thu;133;4;999;0;nonexistent;no
33;admin.;single;university.degree;no;yes;no;cellular;apr;mon;143;1;999;0;nonexistent;no
25;blue-collar;single;high.school;unknown;yes;no;telephone;may;mon;300;3;999;2;failure;no
25;blue-collar;single;basic.6y;no;yes;no;cellular;may;thu;95;2;999;0;nonexistent;no
25;blue-collar;married;basic.9y;no;yes;no;cellular;jul;wed;497;5;999;0;nonexistent;no
25;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;340;3;999;0;nonexistent;no
25;blue-collar;single;basic.4y;no;yes;no;telephone;may;wed;1681;1;999;0;nonexistent;yes
25;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;thu;201;3;999;0;nonexistent;no
25;blue-collar;single;high.school;no;yes;no;cellular;jul;mon;619;2;999;0;nonexistent;no
25;blue-collar;married;basic.4y;no;no;yes;cellular;jul;thu;521;1;999;0;nonexistent;no
25;blue-collar;single;basic.9y;no;yes;no;cellular;jul;thu;218;3;999;0;nonexistent;no
25;blue-collar;married;basic.9y;no;no;no;cellular;may;wed;201;3;999;0;nonexistent;no
53;entrepreneur;divorced;university.degree;no;yes;no;cellular;nov;mon;68;1;999;0;nonexistent;no
53;entrepreneur;divorced;university.degree;no;no;no;cellular;nov;mon;93;1;999;0;nonexistent;no
53;entrepreneur;divorced;university.degree;no;no;no;telephone;jul;wed;383;2;999;0;nonexistent;no
53;entrepreneur;married;university.degree;unknown;no;yes;telephone;may;fri;199;2;999;0;nonexistent;no
53;entrepreneur;single;basic.9y;no;no;no;telephone;may;tue;144;7;999;0;nonexistent;no
53;entrepreneur;married;basic.9y;no;yes;no;cellular;nov;tue;146;2;999;1;failure;no
53;entrepreneur;divorced;unknown;no;yes;no;telephone;jun;thu;154;3;999;0;nonexistent;no
53;entrepreneur;married;university.degree;no;yes;no;cellular;jul;mon;212;1;999;0;nonexistent;no
53;entrepreneur;divorced;university.degree;no;no;no;cellular;nov;mon;179;1;999;0;nonexistent;no
53;entrepreneur;married;unknown;no;yes;no;telephone;may;wed;126;2;999;0;nonexistent;no
37;housemaid;single;university.degree;no;no;no;cellular;may;fri;288;2;999;0;nonexistent;yes
37;housemaid;married;university.degree;no;no;no;cellular;oct;thu;453;1;6;2;success;yes
37;housemaid;married;basic.6y;unknown;no;no;cellular;may;wed;177;1;999;0;nonexistent;no
37;housemaid;divorced;high.school;no;no;no;cellular;sep;wed;134;1;999;0;nonexistent;no
37;housemaid;married;high.school;unknown;no;no;cellular;aug;thu;126;1;999;0;nonexistent;no
37;housemaid;married;basic.4y;no;yes;no;cellular;aug;wed;130;6;999;0;nonexistent;no
37;housemaid;single;university.degree;no;no;no;cellular;oct;tue;296;3;999;0;nonexistent;yes
37;housemaid;married;university.degree;no;no;no;cellular;oct;thu;549;2;11;4;success;yes
37;housemaid;married;basic.4y;no;yes;no;telephone;jun;tue;59;2;999;0;nonexistent;no
37;housemaid;married;university.degree;no;yes;no;cellular;may;wed;100;1;999;0;nonexistent;no
57;services;divorced;high.school;no;yes;no;telephone;may;wed;72;3;999;0;nonexistent;no
57;services;divorced;unknown;no;no;no;cellular;may;fri;405;3;999;0;nonexistent;no
57;services;divorced;basic.4y;no;no;no;cellular;may;thu;161;6;999;0;nonexistent;no
57;services;married;high.school;no;yes;no;cellular;apr;thu;275;2;999;1;failure;no
57;services;married;high.school;unknown;yes;no;cellular;apr;mon;157;1;999;0;nonexistent;no
57;services;divorced;high.school;no;yes;yes;telephone;may;wed;125;3;999;0;nonexistent;no
57;services;married;high.school;unknown;yes;yes;telephone;jun;thu;61;1;999;0;nonexistent;no
57;services;married;high.school;no;yes;no;cellular;may;mon;126;2;999;0;nonexistent;no
57;services;married;high.school;no;yes;yes;cellular;may;mon;473;3;999;0;nonexistent;yes
57;services;married;unknown;no;no;no;cellular;nov;fri;58;2;999;0;nonexistent;no
35;student;married;basic.9y;no;yes;no;cellular;nov;thu;371;1;999;0;nonexistent;no
35;student;single;university.degree;unknown;no;yes;telephone;may;fri;107;2;999;0;nonexistent;no
35;student;single;university.degree;unknown;no;no;telephone;may;mon;218;1;999;0;nonexistent;no
35;student;single;high.school;no;no;no;telephone;may;mon;135;1;999;0;nonexistent;no
35;student;single;university.degree;unknown;yes;yes;telephone;may;mon;217;1;999;0;nonexistent;no
35;student;single;university.degree;unknown;yes;no;telephone;may;tue;280;1;999;0;nonexistent;no
35;student;single;high.school;no;no;yes;telephone;may;fri;2680;1;999;0;nonexistent;yes
35;student;married;university.degree;no;yes;no;telephone;may;wed;629;2;999;0;nonexistent;yes
35;student;single;university.degree;unknown;yes;no;telephone;jun;mon;178;4;999;0;nonexistent;no
35;student;single;university.degree;unknown;no;no;telephone;jun;fri;10;3;999;0;nonexistent;no
24;entrepreneur;married;university.degree;no;yes;yes;telephone;jun;wed;126;4;999;0;nonexistent;no
24;entrepreneur;single;university.degree;no;yes;no;cellular;jul;tue;808;3;999;0;nonexistent;yes
24;entrepreneur;single;high.school;no;yes;no;telephone;jun;fri;113;1;999;0;nonexistent;no
24;entrepreneur;married;university.degree;unknown;no;no;telephone;may;fri;1193;2;999;0;nonexistent;no
24;entrepreneur;single;university.degree;no;no;no;cellular;may;thu;196;2;999;0;nonexistent;no
24;self-employed;single;unknown;no;no;yes;cellular;jul;thu;342;2;999;0;nonexistent;yes
24;self-employed;single;professional.course;no;yes;no;cellular;jul;mon;201;3;999;0;nonexistent;no
24;self-employed;single;university.degree;no;no;no;cellular;aug;thu;64;3;999;0;nonexistent;no
24;self-employed;single;university.degree;no;yes;no;telephone;jun;wed;40;1;999;0;nonexistent;no
24;self-employed;single;professional.course;no;yes;no;cellular;jul;mon;61;2;999;0;nonexistent;no
39;management;married;high.school;no;yes;no;cellular;nov;tue;84;1;999;0;nonexistent;no
39;management;married;university.degree;no;no;no;cellular;aug;fri;31;1;999;0;nonexistent;no
39;management;married;university.degree;no;no;no;cellular;aug;thu;1321;6;999;0;nonexistent;yes
39;management;married;university.degree;no;yes;no;telephone;aug;wed;306;1;999;0;nonexistent;yes
39;management;married;basic.9y;no;no;no;telephone;jun;wed;255;2;999;0;nonexistent;no
39;management;divorced;university.degree;no;no;no;cellular;may;wed;157;4;999;0;nonexistent;no
39;management;married;high.school;no;no;no;telephone;nov;wed;47;1;999;0;nonexistent;no
39;management;married;university.degree;no;no;yes;cellular;apr;fri;177;3;999;0;nonexistent;no
39;management;married;university.degree;no;yes;no;telephone;jun;fri;23;1;999;0;nonexistent;no
39;management;single;university.degree;no;no;no;cellular;may;thu;122;2;999;0;nonexistent;no
23;management;single;university.degree;no;no;yes;cellular;jul;thu;49;1;999;0;nonexistent;no
23;management;single;university.degree;no;yes;no;cellular;apr;tue;56;2;999;0;nonexistent;no
23;management;single;university.degree;no;no;no;cellular;jul;thu;795;1;999;0;nonexistent;yes
23;management;single;university.degree;no;no;no;cellular;jul;thu;1584;2;999;0;nonexistent;yes
23;management;single;university.degree;no;no;no;cellular;jul;thu;271;2;999;0;nonexistent;no
23;management;single;university.degree;no;yes;no;cellular;apr;mon;122;1;999;0;nonexistent;yes
23;management;single;university.degree;no;yes;yes;cellular;jul;thu;804;2;999;0;nonexistent;no
23;management;single;university.degree;no;yes;no;cellular;jul;thu;134;1;999;0;nonexistent;no
51;entrepreneur;divorced;university.degree;no;yes;no;telephone;may;mon;231;1;999;1;failure;no
51;entrepreneur;married;professional.course;unknown;no;no;cellular;may;mon;295;1;999;1;failure;no
51;entrepreneur;divorced;university.degree;no;unknown;unknown;cellular;jul;mon;19;14;999;0;nonexistent;no
51;entrepreneur;divorced;university.degree;unknown;no;no;telephone;jun;mon;60;2;999;0;nonexistent;no
51;entrepreneur;divorced;high.school;no;no;no;cellular;jul;fri;347;2;999;0;nonexistent;no
51;entrepreneur;married;basic.6y;unknown;no;no;cellular;jul;fri;190;2;999;0;nonexistent;no
51;entrepreneur;married;basic.6y;unknown;no;no;cellular;jul;fri;141;3;999;0;nonexistent;no
51;entrepreneur;divorced;university.degree;unknown;no;yes;telephone;may;mon;112;2;999;0;nonexistent;no
51;entrepreneur;divorced;unknown;no;yes;no;telephone;may;tue;141;6;999;0;nonexistent;no
51;entrepreneur;married;university.degree;no;no;no;telephone;nov;mon;81;1;999;0;nonexistent;no
47;unknown;married;unknown;unknown;yes;no;telephone;may;mon;269;1;999;0;nonexistent;no
47;unknown;married;unknown;unknown;yes;no;cellular;aug;tue;104;3;999;0;nonexistent;no
47;unknown;married;unknown;unknown;yes;no;telephone;jun;fri;141;1;999;0;nonexistent;no
47;unknown;married;unknown;no;no;no;cellular;apr;thu;85;1;999;0;nonexistent;no
47;unknown;divorced;basic.4y;unknown;no;no;telephone;may;tue;94;1;999;0;nonexistent;no
47;unknown;married;unknown;unknown;no;no;telephone;may;fri;147;1;999;0;nonexistent;no
47;unknown;married;unknown;no;no;yes;cellular;aug;wed;111;5;999;0;nonexistent;no
47;unknown;married;unknown;unknown;yes;no;telephone;jun;wed;91;1;999;0;nonexistent;no
21;unemployed;single;high.school;no;yes;no;cellular;jul;fri;203;1;999;0;nonexistent;yes
66;retired;married;unknown;no;no;no;cellular;aug;wed;147;2;999;1;failure;yes
66;retired;married;high.school;no;unknown;unknown;cellular;mar;tue;881;3;999;1;failure;yes
66;retired;married;university.degree;no;no;yes;cellular;aug;mon;315;1;999;0;nonexistent;no
66;retired;married;professional.course;no;yes;yes;cellular;apr;fri;222;4;999;0;nonexistent;no
66;retired;married;basic.4y;no;no;yes;cellular;jun;wed;319;2;999;0;nonexistent;yes
66;retired;single;university.degree;no;yes;no;cellular;apr;tue;411;1;999;0;nonexistent;no
66;retired;married;basic.4y;unknown;yes;no;cellular;aug;tue;142;2;999;0;nonexistent;yes
66;retired;married;professional.course;no;no;yes;cellular;mar;tue;525;1;21;2;failure;yes
66;retired;divorced;high.school;no;no;no;cellular;jul;wed;211;1;999;1;failure;no
66;retired;divorced;basic.4y;no;yes;no;cellular;apr;wed;476;1;999;0;nonexistent;yes
52;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;397;1;999;0;nonexistent;no
52;blue-collar;married;basic.9y;unknown;no;no;cellular;jul;thu;393;3;999;0;nonexistent;no
52;blue-collar;married;basic.9y;no;no;no;cellular;jul;mon;535;1;999;0;nonexistent;no
52;blue-collar;single;high.school;unknown;unknown;unknown;telephone;may;wed;124;1;999;0;nonexistent;no
52;blue-collar;married;basic.9y;unknown;unknown;unknown;telephone;jun;mon;117;2;999;0;nonexistent;no
52;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;263;1;999;0;nonexistent;no
52;blue-collar;married;professional.course;no;no;yes;telephone;may;wed;611;3;999;0;nonexistent;no
52;blue-collar;unknown;basic.4y;no;no;no;cellular;may;thu;1180;1;999;0;nonexistent;yes
52;blue-collar;married;basic.4y;no;no;no;cellular;aug;fri;109;1;999;0;nonexistent;no
52;blue-collar;married;basic.4y;no;yes;no;telephone;jun;mon;162;1;999;0;nonexistent;no
52;technician;divorced;professional.course;unknown;yes;no;telephone;jun;mon;56;8;999;0;nonexistent;no
52;technician;married;professional.course;no;yes;no;cellular;jul;thu;402;2;999;0;nonexistent;no
52;technician;married;basic.9y;no;no;no;cellular;nov;fri;10;7;999;1;failure;no
52;technician;married;professional.course;no;no;no;cellular;jul;thu;191;1;999;0;nonexistent;no
52;technician;divorced;professional.course;no;yes;no;cellular;aug;tue;126;4;999;0;nonexistent;no
52;technician;married;high.school;no;yes;no;telephone;jun;wed;78;1;999;0;nonexistent;no
52;technician;married;professional.course;unknown;no;no;cellular;aug;thu;351;3;999;0;nonexistent;no
52;technician;married;professional.course;unknown;yes;no;telephone;may;tue;160;3;999;0;nonexistent;no
52;technician;married;professional.course;unknown;yes;no;cellular;aug;tue;622;1;999;0;nonexistent;no
52;technician;married;basic.9y;no;yes;yes;cellular;nov;wed;323;2;999;0;nonexistent;no
38;unknown;divorced;high.school;unknown;yes;no;telephone;may;mon;73;1;999;0;nonexistent;no
38;unknown;married;unknown;no;yes;yes;cellular;aug;wed;60;4;999;0;nonexistent;no
38;unknown;married;unknown;unknown;yes;no;telephone;jun;fri;13;2;999;0;nonexistent;no
38;unknown;divorced;high.school;unknown;yes;no;telephone;may;wed;107;3;999;0;nonexistent;no
38;unknown;married;unknown;unknown;no;no;telephone;may;mon;362;4;999;0;nonexistent;no
38;unknown;divorced;high.school;unknown;yes;no;telephone;jun;mon;133;1;999;0;nonexistent;no
38;unknown;married;unknown;no;no;no;cellular;aug;thu;79;4;999;0;nonexistent;no
38;unknown;married;unknown;unknown;yes;no;telephone;may;thu;270;1;999;0;nonexistent;no
34;services;married;high.school;unknown;no;no;cellular;may;tue;245;5;999;0;nonexistent;no
34;services;divorced;high.school;no;yes;no;telephone;sep;mon;11;1;999;1;failure;no
34;services;married;high.school;no;no;yes;telephone;jun;tue;222;3;999;0;nonexistent;no
34;services;unknown;high.school;no;yes;yes;cellular;may;tue;369;2;999;1;failure;no
34;services;married;professional.course;unknown;yes;yes;cellular;may;thu;18;8;999;0;nonexistent;no
34;services;single;basic.9y;no;yes;yes;cellular;nov;wed;300;1;999;0;nonexistent;no
34;services;married;high.school;no;yes;yes;telephone;may;tue;108;2;999;0;nonexistent;no
34;services;single;high.school;no;yes;no;cellular;may;thu;230;1;999;0;nonexistent;no
34;services;married;high.school;no;yes;no;cellular;jul;mon;206;6;999;0;nonexistent;no
34;services;married;high.school;no;no;no;telephone;may;wed;122;5;999;0;nonexistent;no
26;unknown;single;high.school;unknown;no;no;telephone;jun;thu;237;5;999;0;nonexistent;no
26;unknown;single;basic.9y;no;no;no;cellular;mar;tue;212;1;999;0;nonexistent;no
26;unknown;single;high.school;unknown;yes;yes;telephone;jun;wed;524;15;999;0;nonexistent;yes
26;unknown;single;basic.9y;no;yes;yes;cellular;may;mon;64;1;3;1;success;no
36;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;121;2;999;0;nonexistent;no
36;blue-collar;married;unknown;no;yes;no;cellular;may;thu;131;1;999;0;nonexistent;no
36;blue-collar;single;high.school;unknown;no;no;telephone;may;mon;90;2;999;0;nonexistent;no
36;blue-collar;married;basic.6y;unknown;unknown;unknown;telephone;may;mon;190;1;999;0;nonexistent;no
36;blue-collar;single;basic.9y;no;yes;no;telephone;jun;thu;21;10;999;0;nonexistent;no
36;blue-collar;single;basic.6y;unknown;no;no;cellular;may;tue;141;1;999;1;failure;no
36;blue-collar;married;basic.9y;no;no;no;telephone;jun;tue;159;6;999;0;nonexistent;no
36;blue-collar;married;basic.9y;no;yes;no;cellular;may;wed;184;2;999;1;failure;no
36;blue-collar;married;high.school;no;no;yes;telephone;may;tue;100;1;999;0;nonexistent;no
36;blue-collar;married;basic.9y;no;yes;no;cellular;apr;thu;490;3;999;2;failure;yes
44;student;single;unknown;unknown;no;yes;cellular;jul;tue;113;6;999;0;nonexistent;no
26;technician;single;professional.course;no;no;no;telephone;jun;tue;8;1;999;0;nonexistent;no
26;technician;married;high.school;no;yes;no;telephone;may;fri;305;2;999;0;nonexistent;no
26;technician;married;basic.6y;no;yes;no;telephone;jun;fri;11;20;999;0;nonexistent;no
26;technician;single;professional.course;no;yes;no;cellular;sep;fri;249;1;3;3;success;yes
26;technician;single;professional.course;no;yes;no;cellular;may;fri;11;7;999;0;nonexistent;no
26;technician;single;professional.course;no;yes;no;cellular;may;thu;176;1;999;0;nonexistent;no
26;technician;single;university.degree;no;no;no;cellular;may;fri;199;1;999;1;failure;yes
26;technician;married;university.degree;no;yes;no;cellular;jul;fri;116;1;999;0;nonexistent;no
26;technician;single;high.school;no;unknown;unknown;telephone;jun;wed;105;1;999;0;nonexistent;no
26;technician;divorced;unknown;unknown;no;no;cellular;jul;thu;187;1;999;0;nonexistent;no
88;retired;divorced;basic.4y;no;yes;no;cellular;mar;wed;188;3;999;0;nonexistent;yes
